0.0053317,0.00040134,-0.00025513,0.0054921,0.0026912,-0.0029978,0,1,0
0.0068122,-0.00049532,0.003465,0.0045729,0.0024208,-0.0031511,0,1,0
0.0058252,0.00082678,0.0046983,0.0017075,0.0019521,-0.0033596,0,1,0
-0.0025645,0.00066099,0.0013156,-0.0022539,0.0013298,-0.003617,0,1,0
-0.013422,-0.0012146,-0.0032092,-0.0056952,0.00061187,-0.0039146,0,1,0
-0.016383,-0.00083834,-0.0042397,-0.0069278,-0.00013455,-0.0042425,0,1,0
-0.010954,0.0020628,-0.0024787,-0.0051087,-0.00083806,-0.0045916,0,1,0
-0.0094737,-0.0011664,-0.0010395,-0.00087922,-0.0014347,-0.0049539,0,1,0
-0.0015775,0.001003,0.00077297,0.0038457,-0.0018775,-0.0053218,0,1,0
-0.00059048,-0.0036628,0.0040414,0.0068533,-0.0021352,-0.0056873,0,1,0
0.0097733,0.0061293,0.0052198,0.0066561,-0.0021903,-0.0060416,0,1,0
-0.0084867,-0.0049485,0.0015679,0.0033092,-0.0020394,-0.0063759,0,1,0
-0.010461,0.0028954,-0.0033684,-0.0016124,-0.0016942,-0.0066812,0,1,0
-0.020331,-0.0017814,-0.0044857,-0.0059229,-0.0011915,-0.0069494,0,1,0
-0.01737,-0.00038688,-0.0015346,-0.0076778,-0.00059722,-0.0071734,0,1,0
-0.010461,0.0017866,0.0012184,-0.006128,8.7676e-06,-0.0073464,0,1,0
-0.0089802,-0.00045038,0.00041604,-0.0020346,0.00055172,-0.007463,0,1,0
-0.0060191,-0.00055062,-0.0018089,0.0028901,0.00096967,-0.0075194,0,1,0
0.00039654,0.00054207,-0.00036346,0.0065217,0.0012113,-0.0075151,0,1,0
0.0023706,-0.0031696,0.0043707,0.0073837,0.0012378,-0.007452,0,1,0
0.010267,0.0059996,0.0052537,0.0053186,0.0010294,-0.0073345,0,1,0
-0.0084867,-0.0030671,-0.00019079,0.0013366,0.00060301,-0.0071684,0,1,0
-0.016383,-0.0019379,-0.0048765,-0.0026345,2.5443e-05,-0.0069594,0,1,0
-0.013915,0.0023571,-0.0041229,-0.0048358,-0.00059905,-0.0067146,0,1,0
-0.013422,0.0001923,-0.0014562,-0.0045557,-0.0011601,-0.0064421,0,1,0
-0.010954,-0.001546,0.00053484,-0.0022317,-0.0015605,-0.0061509,0,1,0
-0.0035516,0.00074039,0.0026811,0.00060363,-0.0017268,-0.0058499,0,1,0
-0.0015775,-3.2049e-05,0.0033083,0.0023137,-0.0016204,-0.005547,0,1,0
-0.002071,0.0015085,0.00085092,0.0020573,-0.0012386,-0.0052491,0,1,0
-0.0089802,-0.0023023,-0.0010799,-1.6622e-05,-0.00061873,-0.0049627,0,1,0
-0.0079932,-0.00075497,-4.9856e-05,-0.0026433,0.00014978,-0.0046948,0,1,0
-0.0035516,0.0042193,-3.454e-05,-0.0042206,0.00093785,-0.0044536,0,1,0
-0.011941,-0.0028372,-0.0027676,-0.0036994,0.0016102,-0.0042473,0,1,0
-0.0074997,-0.0013078,-0.0032705,-0.00088495,0.0020468,-0.0040832,0,1,0
0.0038511,0.0022638,0.00021385,0.0031713,0.0021695,-0.0039674,0,1,0
0.0068122,-0.00069424,0.0027859,0.0066537,0.001972,-0.0039051,0,1,0
0.0082927,0.00063906,0.0020935,0.0079555,0.0015045,-0.0038998,0,1,0
0.0033576,-0.001161,0.001404,0.0062143,0.00085368,-0.0039534,0,1,0
-9.6972e-05,-0.00024868,0.0021039,0.0019774,0.00013562,-0.0040652,0,1,0
-0.0060191,0.0012032,0.00054084,-0.0030086,-0.00052379,-0.0042308,0,1,0
-0.013915,0.0023996,-0.0040301,-0.0068325,-0.0010095,-0.0044429,0,1,0
-0.02724,-0.0074967,-0.0056579,-0.0081717,-0.0012208,-0.0046931,0,1,0
-0.0065126,0.0080643,-0.0015364,-0.0069607,-0.001106,-0.0049738,0,1,0
-0.011941,-0.0053598,0.0036024,-0.004198,-0.00070624,-0.0052795,0,1,0
0.0018771,0.0029029,0.0057916,-0.0010815,-0.00012991,-0.005606,0,1,0
-0.002071,-0.0020784,0.0038101,0.0016575,0.00048837,-0.0059486,0,1,0
-0.001084,0.003013,-0.0027856,0.0039737,0.0010164,-0.0063014,0,1,0
-0.0084867,-0.00078099,-0.0083503,0.0059418,0.0013597,-0.0066569,0,1,0
-0.0089802,-0.0057544,-0.0049675,0.0072874,0.001461,-0.0070066,0,1,0
0.013721,0.0081804,0.0044183,0.0071899,0.0012745,-0.0073418,0,1,0
0.0023706,-0.0049178,0.0093864,0.0047642,0.00079099,-0.0076532,0,1,0
-0.001084,0.0010963,0.0055034,0.00016231,8.4626e-05,-0.0079306,0,1,0
-0.013915,0.0034446,-0.0031993,-0.0052864,-0.00070996,-0.0081642,0,1,0
-0.033162,-0.0056888,-0.0082934,-0.009394,-0.0014402,-0.0083459,0,1,0
-0.023786,0.0015235,-0.004761,-0.010102,-0.0019743,-0.0084715,0,1,0
-0.013422,0.0027217,0.0015356,-0.0068882,-0.0022495,-0.0085415,0,1,0
-0.011448,-0.0023032,0.0026178,-0.00094482,-0.0022584,-0.0085591,0,1,0
-0.0025645,0.0021339,0.00058027,0.0052517,-0.0020017,-0.0085287,0,1,0
-0.0055256,-0.005275,0.00070648,0.0089919,-0.0014953,-0.0084536,0,1,0
0.010267,0.0085244,0.0021743,0.0087123,-0.00080868,-0.0083355,0,1,0
-0.0099672,-0.0090259,0.0026719,0.0046194,-5.6728e-05,-0.0081759,0,1,0
-9.6972e-05,0.0068174,0.0018278,-0.0013945,0.00062966,-0.0079773,0,1,0
-0.017863,-0.0034904,-0.0012286,-0.0065385,0.0011376,-0.0077436,0,1,0
-0.017863,0.0019726,-0.0054041,-0.0083732,0.0014211,-0.0074798,0,1,0
-0.019837,-0.0019383,-0.0061771,-0.006022,0.0014913,-0.0071914,0,1,0
-0.0074997,0.00045508,-0.0018712,-0.00056602,0.0013662,-0.0068837,0,1,0
0.0048381,0.0010387,0.0038912,0.005406,0.0010654,-0.0065631,0,1,0
0.0092798,-0.0010937,0.0070425,0.008931,0.00063732,-0.0062374,0,1,0
0.0077992,-5.7111e-05,0.0053119,0.008294,0.00016479,-0.0059144,0,1,0
0.00089005,0.0035125,-0.00051796,0.0037478,-0.00025155,-0.0056008,0,1,0
-0.01885,-0.0056433,-0.0047572,-0.0026293,-0.00051996,-0.0053006,0,1,0
-0.014409,0.0024818,-0.0034427,-0.0078352,-0.00059728,-0.0050154,0,1,0
-0.013915,0.0016332,-0.00068552,-0.0096234,-0.00049337,-0.0047462,0,1,0
-0.015396,-0.0023148,-0.00095538,-0.0073973,-0.0002341,-0.0044943,0,1,0
-0.0065126,0.0018342,-0.0019079,-0.0023264,0.00014998,-0.0042625,0,1,0
-0.002071,-0.0020945,0.0003278,0.0031448,0.00060485,-0.004054,0,1,0
0.0097733,0.0011382,0.0047519,0.0067108,0.0010425,-0.0038702,0,1,0
0.0097733,-0.00082232,0.0057551,0.0071951,0.0013562,-0.0037109,0,1,0
0.0073057,0.0042997,0.00033184,0.0047994,0.0014492,-0.0035744,0,1,0
-0.012435,-0.0059443,-0.0053446,0.001048,0.0012651,-0.003459,0,1,0
-0.0070061,0.0017383,-0.0039962,-0.0021936,0.00080952,-0.0033641,0,1,0
-0.0045386,0.0015593,0.00075976,-0.0036971,0.00013014,-0.0032907,0,1,0
-0.0060191,-0.00031061,0.0013027,-0.0030672,-0.00070345,-0.0032406,0,1,0
-0.0065126,-8.2292e-05,-0.00062698,-0.00099786,-0.0015898,-0.0032157,0,1,0
-0.0065126,-0.0026423,0.00049582,0.0012419,-0.0023892,-0.0032189,0,1,0
0.0013836,0.0028126,0.0021295,0.0026431,-0.0029485,-0.0032532,0,1,0
-0.00059048,0.003043,0.00030515,0.0025201,-0.0031365,-0.0033222,0,1,0
-0.015889,-0.0093887,-0.0011312,0.00093281,-0.0028735,-0.0034288,0,1,0
0.0028641,0.0096296,0.00037248,-0.0013993,-0.0021663,-0.0035724,0,1,0
-0.012928,-0.0051393,0.00075909,-0.0036975,-0.0011007,-0.0037498,0,1,0
-0.0079932,0.0017437,-0.00086813,-0.0051091,0.00019618,-0.0039558,0,1,0
-0.010954,-0.001695,-0.001524,-0.0051108,0.0015607,-0.0041851,0,1,0
-0.0025645,0.0035431,-0.0008037,-0.0036676,0.0027991,-0.0044355,0,1,0
-0.0060191,-0.0050915,0.00097618,-0.00091838,0.0037214,-0.0047068,0,1,0
0.0077992,0.003479,0.0024492,0.0026952,0.0041761,-0.0050003,0,1,0
0.0058252,0.00058171,-1.1744e-05,0.0064945,0.0040777,-0.005317,0,1,0
0.0018771,-0.0011803,-0.0042726,0.0095382,0.0034478,-0.0056561,0,1,0
0.0018771,-0.0020637,-0.0030078,0.010556,0.0024064,-0.0060136,0,1,0
0.0082927,0.0020442,0.0030943,0.0084188,0.0011188,-0.0063834,0,1,0
0.0038511,0.0018657,0.0062054,0.0027641,-0.00022713,-0.006757,0,1,0
-0.013422,-0.0037657,0.0042044,-0.005293,-0.0014436,-0.007124,0,1,0
-0.020331,0.0022997,0.00031077,-0.013093,-0.0023758,-0.007473,0,1,0
-0.032175,0.00019001,-0.0042861,-0.017368,-0.0029175,-0.0077937,0,1,0
-0.036123,-0.001122,-0.0082667,-0.015629,-0.0030271,-0.0080786,0,1,0
-0.024773,0.0012446,-0.0071941,-0.0077424,-0.0027559,-0.0083248,0,1,0
-0.0099672,-0.0033417,0.00052072,0.0036166,-0.0022292,-0.0085336,0,1,0
0.015202,0.0032411,0.0081998,0.014062,-0.0015923,-0.0087083,0,1,0
0.018656,0.0011774,0.0080444,0.019269,-0.00098297,-0.0088515,0,1,0
0.0073057,-0.0027142,0.0023939,0.017089,-0.00049964,-0.0089638,0,1,0
-0.0015775,-0.00018302,-0.00076732,0.0086003,-0.00018367,-0.0090438,0,1,0
-0.011448,0.0012779,-0.0010198,-0.0025838,-3.2748e-05,-0.0090892,0,1,0
-0.023292,0.00097534,-0.0032928,-0.011873,-3.5394e-06,-0.0090977,0,1,0
-0.033162,-0.0018183,-0.0064977,-0.015769,-1.0443e-05,-0.0090674,0,1,0
-0.026747,0.00048797,-0.0049279,-0.013352,4.2795e-05,-0.0089976,0,1,0
-0.014902,-0.0014469,0.0015243,-0.006319,0.00022849,-0.0088892,0,1,0
0.0023706,0.0026371,0.0059669,0.00193,0.00058168,-0.0087451,0,1,0
0.0048381,0.00017266,0.0042416,0.007917,0.0010772,-0.0085704,0,1,0
0.00089005,-0.0028626,0.00085646,0.0096327,0.0016349,-0.0083714,0,1,0
0.0033576,0.0016016,0.00064485,0.0071132,0.0021511,-0.0081531,0,1,0
-0.003058,-0.00033724,0.00043405,0.002253,0.0025109,-0.0079188,0,1,0
-0.0074997,0.0029254,-0.0030465,-0.0023196,0.00261,-0.0076689,0,1,0
-0.019837,-0.0051797,-0.0050766,-0.004569,0.0023906,-0.0074026,0,1,0
-0.0089802,0.0021167,-0.0020613,-0.0037677,0.0018513,-0.0071192,0,1,0
-0.002071,0.0027894,0.0017384,-0.00081951,0.0010402,-0.0068195,0,1,0
-0.0055256,-0.0044598,0.0029478,0.0024364,5.5577e-05,-0.0065056,0,1,0
0.0023706,0.0026299,0.0026352,0.0042652,-0.00098048,-0.0061792,0,1,0
-0.0025645,0.00049604,0.0010964,0.0036352,-0.00195,-0.0058422,0,1,0
-0.0099672,-0.0017217,-0.00081422,0.0008038,-0.0027381,-0.0054969,0,1,0
-0.011941,0.00016025,-0.00077099,-0.002929,-0.0032536,-0.005148,0,1,0
-0.012928,0.0012108,6.0472e-05,-0.0059391,-0.0034583,-0.0048021,0,1,0
-0.016383,-0.00068448,-0.0011169,-0.0067508,-0.0033631,-0.0044676,0,1,0
-0.013915,0.00071171,-0.0026839,-0.0047737,-0.0030164,-0.0041531,0,1,0
-0.010954,-0.0025632,-0.0014198,-0.00061573,-0.002489,-0.0038664,0,1,0
0.0028641,0.0029904,0.0011089,0.0042143,-0.0018335,-0.0036159,0,1,0
0.0038511,-0.00083232,0.0014385,0.0077304,-0.0010745,-0.003411,0,1,0
0.0063187,0.00024145,0.0012298,0.0083501,-0.00024199,-0.0032607,0,1,0
0.0028641,-0.0035077,0.003184,0.0057353,0.00062515,-0.0031726,0,1,0
0.0082927,0.0058146,0.0032591,0.00087806,0.0014918,-0.0031508,0,1,0
-0.0099672,-0.0027256,-0.002074,-0.0042945,0.0023219,-0.003195,0,1,0
-0.015396,-0.00064918,-0.0067139,-0.0078179,0.0030871,-0.0033019,0,1,0
-0.013422,-0.00069605,-0.0043291,-0.0086866,0.0037583,-0.0034683,0,1,0
-0.0015775,0.0029654,0.0018411,-0.0069525,0.004261,-0.0036924,0,1,0
-9.6972e-05,-0.0032898,0.0060688,-0.0033871,0.0044847,-0.0039737,0,1,0
0.0082927,0.0016963,0.0055453,0.0010195,0.0043422,-0.0043105,0,1,0
0.0033576,0.00043435,-0.0017468,0.005569,0.003799,-0.0046979,0,1,0
0.00039654,0.0034307,-0.010247,0.0094592,0.0028805,-0.0051266,0,1,0
-0.0099672,-0.01072,-0.0068135,0.01148,0.0016709,-0.0055841,0,1,0
0.01915,0.0073885,0.0071631,0.010378,0.00027596,-0.0060557,0,1,0
0.013721,0.0031555,0.012921,0.0053622,-0.0011918,-0.0065254,0,1,0
-0.012435,-0.0046678,0.004571,-0.0027847,-0.0025784,-0.006975,0,1,0
-0.028227,-0.0011512,-0.0047003,-0.011286,-0.0037051,-0.0073848,0,1,0
-0.032669,0.0037181,-0.0076153,-0.016606,-0.0044282,-0.0077369,0,1,0
-0.03711,-0.0014241,-0.0070349,-0.015963,-0.0046702,-0.0080178,0,1,0
-0.027734,-0.0024897,-0.0036284,-0.0089547,-0.0044402,-0.0082206,0,1,0
-0.0040451,0.0043182,0.0021075,0.0016997,-0.003826,-0.0083445,0,1,0
0.0023706,-0.0040148,0.0060891,0.011634,-0.0029449,-0.0083924,0,1,0
0.015695,0.0032729,0.005948,0.016754,-0.0019125,-0.0083669,0,1,0
0.0077992,-0.0012561,0.0031892,0.014997,-0.00086164,-0.008269,0,1,0
-0.002071,-0.0016052,5.9592e-05,0.0075006,7.3088e-05,-0.008099,0,1,0
-0.0079932,0.0037889,-0.0023832,-0.0023297,0.00078944,-0.0078586,0,1,0
-0.024773,-0.004311,-0.003755,-0.010385,0.0012314,-0.0075526,0,1,0
-0.020331,0.0027585,-0.0038704,-0.013438,0.0014081,-0.0071891,0,1,0
-0.01885,6.1448e-05,-0.0028393,-0.010676,0.0013825,-0.0067787,0,1,0
-0.012435,-0.0029991,-0.00066706,-0.0036671,0.0012319,-0.0063334,0,1,0
0.0063187,0.0045502,0.0022141,0.0043963,0.0010247,-0.0058666,0,1,0
0.0048381,-0.004756,0.0042172,0.0099438,0.00082705,-0.005394,0,1,0
0.015202,0.0045941,0.004099,0.010747,0.00069399,-0.0049318,0,1,0
0.0013836,-0.0037116,0.0022733,0.0066571,0.00065962,-0.0044949,0,1,0
-0.0015775,0.0023786,-0.000265,-0.00033511,0.00073798,-0.004094,0,1,0
