potential(mV),background label,stimulation noise label,evoked potential label,dataset number,channel number,epoch number,stimulus number
0.0235916070344429,1,0,0,1,1,19,1
0.0117473176582905,1,0,0,1,1,19,1
0.0127343417726116,1,0,0,1,1,19,1
0.00977326942983936,1,0,0,1,1,19,1
0.0147083900014495,1,0,0,1,1,19,1
0.0171759502878603,1,0,0,1,1,19,1
0.0211240467469667,1,0,0,1,1,19,1
0.0181629744025384,1,0,0,1,1,19,1
0.0181629744025384,1,0,0,1,1,19,1
0.0166824382305455,1,0,0,1,1,19,1
0.0156954141159651,1,0,0,1,1,19,1
0.0137213658869983,1,0,0,1,1,19,1
0.0117473176582905,1,0,0,1,1,19,1
0.0186564864599026,1,0,0,1,1,19,1
0.0142148779442159,1,0,0,1,1,19,1
0.00582517297370622,1,0,0,1,1,19,1
0.0137213658869983,1,0,0,1,1,19,1
0.0216175588044285,1,0,0,1,1,19,1
0.0112538056011537,1,0,0,1,1,19,1
0.00977326942983936,1,0,0,1,1,19,1
0.000396540348178043,1,0,0,1,1,19,1
0.000890052404965758,1,0,0,1,1,19,1
-0.00256453199221918,1,0,0,1,1,19,1
0.00730570914463691,1,0,0,1,1,19,1
0.00730570914463691,1,0,0,1,1,19,1
0.00582517297370622,1,0,0,1,1,19,1
0.0127343417726116,1,0,0,1,1,19,1
0.00631868503066668,1,0,0,1,1,19,1
0.0191499985172823,1,0,0,1,1,19,1
0.00187707651858826,1,0,0,1,1,19,1
0.0137213658869983,1,0,0,1,1,19,1
-0.00947370078431131,1,0,0,1,1,19,1
0.121800506836774,0,1,0,1,1,20,1
0.113410801799203,0,1,0,1,1,20,1
0.0754103731706435,0,1,0,1,1,20,1
0.0453061375823314,0,1,0,1,1,20,1
0.0161889261732471,0,1,0,1,1,20,1
-0.0326687674218817,0,1,0,1,1,20,1
-0.00453858021883979,0,1,0,1,1,20,1
-0.00108399582209096,0,1,0,1,1,20,1
0.048760721990738,0,1,0,1,1,20,1
0.0867611505412933,0,1,0,1,1,20,1
0.08429359024248,0,1,0,1,1,20,1
0.0759038852300313,0,1,0,1,1,20,1
0.0512282822829819,0,1,0,1,1,20,1
-0.00108399582209096,0,1,0,1,1,20,1
-0.0297076950869806,0,1,0,1,1,20,1
