potential(mV),component3,component4,background label,stimulation noise label,evoked potential label,dataset number,channel number,epoch number,stimulus number
0.0494216656940762,0.013058959779839,-0.00300891515603939,0,1,0,1,1,16,1
0.0234509465923532,0.00464616430509099,-0.00325997614695128,0,1,0,1,1,16,1
-0.0232918954453667,-0.00810523635645403,-0.0031765116619604,0,1,0,1,1,16,1
-0.0317132805541677,-0.0192824705802546,-0.00266279222009187,0,1,0,1,1,16,1
-0.032110701734502,-0.0232788114980688,-0.00171164774347659,0,1,0,1,1,16,1
-0.0274675668205228,-0.0172628721420921,-0.000404428948600796,0,1,0,1,1,16,1
0.00456021601108347,-0.00328196973134214,0.00109757158247879,0,1,0,1,1,16,1
0.0306956459163723,0.0123369958774095,0.00258371003971904,0,1,0,1,1,16,1
0.0340496185462662,0.0227661794346758,0.00388166797537499,0,1,0,1,1,16,1
0.0439176394268817,0.0235775057723928,0.00487144950565751,0,1,0,1,1,16,1
0.0210611719662225,0.0146785829794744,0.00543063393106065,0,1,0,1,1,16,1
0.00569967892140095,0.000554973759338144,0.00546873071336203,0,1,0,1,1,16,1
-0.00714003580077379,-0.0125321603118564,0.00497711055274765,0,1,0,1,1,16,1
-0.0234245584260208,-0.0193126594072255,0.00402223784855339,0,1,0,1,1,16,1
-0.0208133156249359,-0.0173650236681628,0.00275219966332989,0,1,0,1,1,16,1
-0.00626587443231169,-0.00825355351401597,0.00137119358882929,0,1,0,1,1,16,1
0.00680246833615196,0.0036213482063207,6.58984764457647e-05,0,1,0,1,1,16,1
0.0154053654089796,0.013119226866604,-0.00100861630829342,0,1,0,1,1,16,1
0.0155630180303377,0.0162154327872491,-0.0017124463203419,0,1,0,1,1,16,1
0.00975139955928635,0.0117573420561777,-0.00196284462568064,0,1,0,1,1,16,1
-0.00303005613563173,0.00187981887887989,-0.00176379813219195,0,1,0,1,1,16,1
-0.0173259938235473,-0.00910756958289753,-0.00119283883596445,0,1,0,1,1,16,1
-0.0266877218722475,-0.0164142232786953,-0.000402509709475188,0,1,0,1,1,16,1
-0.0286391355976555,-0.0167709333315718,0.000395731738064206,0,1,0,1,1,16,1
-0.0187171019461599,-0.00999533612511848,0.000977726955372561,0,1,0,1,1,16,1
-0.00685979110888294,0.00106614333035887,0.00112458147207965,0,1,0,1,1,16,1
0.013880193428322,0.0117736698164586,0.000654757330575434,0,1,0,1,1,16,1
0.0226400785035452,0.0176089219967636,-0.00049955373307235,0,1,0,1,1,16,1
0.014945541222368,0.0164294289179679,-0.00225462654813731,0,1,0,1,1,16,1
0.00618691883158397,0.00933752341470758,-0.00440154112723927,0,1,0,1,1,16,1
-0.017545796816436,2.47383019689905e-05,-0.00664277199399852,0,1,0,1,1,16,1
-0.0205004720982345,-0.00700109367789069,-0.00862474825706871,0,1,0,1,1,16,1
-0.0180757907108886,-0.00898097239227581,-0.00997965197908362,0,1,0,1,1,16,1
-0.0231865898696729,-0.00637197986805695,-0.0103549112639896,0,1,0,1,1,16,1
-0.00405142601837812,-0.00245813342571715,-0.00947879751519918,0,1,0,1,1,16,1
0.00456521511738712,-0.00123892955871396,-0.00727406767233368,0,1,0,1,1,16,1
0.0175612552095053,-0.00464292218744925,-0.00391276316755371,0,1,0,1,1,16,1
0.00712579645345776,-0.010880056581966,0.000230776870209854,0,1,0,1,1,16,1
7.60668692425543e-05,-0.0151113289906819,0.00466905757485354,0,1,0,1,1,16,1
-0.00756061783081027,-0.0125481293038475,0.00887414829193014,0,1,0,1,1,16,1
-0.00883070655578477,-0.00162721800726033,0.0123347531944357,0,1,0,1,1,16,1
0.053512365348067,0.0143556649914645,0.0145905215292199,0,1,0,1,1,17,1
0.0838658710019651,0.0282699883352538,0.0152956393632463,0,1,0,1,1,17,1
0.0868571449930888,0.0331252752527037,0.0143335987382065,0,1,0,1,1,17,1
0.0545464355773504,0.025590583355424,0.0118717412721815,0,1,0,1,1,17,1
0.0251787400989952,0.00778861145999264,0.00830166205122687,0,1,0,1,1,17,1
0.00322903691618164,-0.0133107440514068,0.00412437150803033,0,1,0,1,1,17,1
-0.0108002041724319,-0.0295783482312302,-0.000144902280004806,0,1,0,1,1,17,1
-0.0313047313785866,-0.035023710061859,-0.00403485557277516,0,1,0,1,1,17,1
-0.0225215435667922,-0.0279517592071684,-0.00713822649177556,0,1,0,1,1,17,1
-0.00877774746979251,-0.011738094372406,-0.00914491065876451,0,1,0,1,1,17,1
0.0104309131501497,0.00728117573518258,-0.00991887184754128,0,1,0,1,1,17,1
0.0395818751550416,0.0221409931851543,-0.00953652677290353,0,1,0,1,1,17,1
0.0320007632704434,0.0275572051539318,-0.00823704664538197,0,1,0,1,1,17,1
0.0309003337669226,0.0222723054576739,-0.00632846380978352,0,1,0,1,1,17,1
0.0198987136854057,0.0089344517396872,-0.00411434830054656,0,1,0,1,1,17,1
-0.00844735616635629,-0.00688218935375943,-0.00186280160792206,0,1,0,1,1,17,1
-0.0213556205234515,-0.018569708785184,0.000190454140168273,0,1,0,1,1,17,1
-0.0208070666107112,-0.0217049705074058,0.00184724410680115,0,1,0,1,1,17,1
-0.0152385402419431,-0.0154424220323018,0.0029840059137355,0,1,0,1,1,17,1
0.00727451112518012,-0.0027909705124673,0.00357949118029634,0,1,0,1,1,17,1
0.0154507708791487,0.0103732938010239,0.0036916285674331,0,1,0,1,1,17,1
0.0251871061136695,0.0184705857412017,0.00340637301677817,0,1,0,1,1,17,1
0.0359914599585343,0.018351424721449,0.00280809966901982,0,1,0,1,1,17,1
0.0145942541373495,0.0104419085033165,0.00198095335308022,0,1,0,1,1,17,1
-0.00920477296855754,-0.00122593202549525,0.00102469474477138,0,1,0,1,1,17,1
-0.0210017840199464,-0.0114710938098386,5.77741678323297e-05,0,1,0,1,1,17,1
-0.0312241109319877,-0.0161469540214212,-0.000804443949940648,0,1,0,1,1,17,1
-0.0105697258072667,-0.0136719111626574,-0.0014827773012,0,1,0,1,1,17,1
-0.012671891268411,-0.00589108982089403,-0.00193587905998344,0,1,0,1,1,17,1
0.000709890637870903,0.00336355990686679,-0.00213859619073282,0,1,0,1,1,17,1
0.00921471299731643,0.0100236978175092,-0.00208022738244873,0,1,0,1,1,17,1
0.0143323280767244,0.011338591088688,-0.00177468195709746,0,1,0,1,1,17,1
0.000666636971110361,0.0073070189212331,-0.00127251957476515,0,1,0,1,1,17,1
0.00248252518636543,0.000259225786547898,-0.00066593176839787,0,1,0,1,1,17,1
-0.0100193631567835,-0.00627606660379289,-6.76900654074427e-05,0,1,0,1,1,17,1
-0.0144940817286238,-0.00906232020174532,0.00043202299549985,0,1,0,1,1,17,1
-0.0149178616986664,-0.00694053621489791,0.000779730194829332,0,1,0,1,1,17,1
-0.00583141478313337,-0.00113521184454581,0.00094905809456011,0,1,0,1,1,17,1
0.0202109638986982,0.00533213402930166,0.000942472856544047,0,1,0,1,1,17,1
0.0160267250513645,0.00911086124096481,0.000783291910284324,0,1,0,1,1,17,1
0.0124014752157957,0.00844912623419821,0.000515171275292435,0,1,0,1,1,17,1
0.00486025209591109,0.00375163066694756,0.000216932168078442,0,1,0,1,1,17,1
-0.00163657749868983,-0.00259876495934663,-1.3900755907642e-05,0,1,0,1,1,17,1
-0.00560527379193801,-0.00753706187299234,-0.000103426969769761,0,1,0,1,1,17,1
-0.0189710796094573,-0.00911239552636004,-1.84845281225401e-05,0,1,0,1,1,17,1
-0.00568213843581664,-0.00692462738260481,0.000230933481838162,1,0,0,1,1,17,1
0.0150637545792777,-0.00226779064956073,0.000594470708994255,1,0,0,1,1,17,1
0.00940536920644862,0.0026328440910499,0.00101380749373896,1,0,0,1,1,17,1
0.00515157638200872,0.00600081574117725,0.00143519886389503,1,0,0,1,1,17,1
0.0117367840343335,0.00675531444254765,0.00178472723649401,1,0,0,1,1,17,1
0.00581926040617457,0.00491259442031591,0.00197522725921236,1,0,0,1,1,17,1
0.019182428249806,0.00157428932706915,0.00193561966214359,1,0,0,1,1,17,1
0.0021648860391752,-0.0018977764386087,0.00162849110100604,1,0,0,1,1,17,1
-0.00599998076518951,-0.00410089050296197,0.00107015853460709,1,0,0,1,1,17,1
-0.00978070503528288,-0.00415754750792938,0.000328591804256002,1,0,0,1,1,17,1
0.00621978264003659,-0.00227469304026295,-0.000517234449356779,1,0,0,1,1,17,1
0.00227472708004864,0.000596451144992661,-0.00139664378148525,1,0,0,1,1,17,1
0.00570113796889952,0.00305559259386034,-0.00222522248931599,1,0,0,1,1,17,1
0.00259710741658832,0.0038689634022342,-0.00290419166210726,1,0,0,1,1,17,1
0.00389205476907857,0.0027036255829075,-0.00333571221098854,1,0,0,1,1,17,1
-0.00183201885164593,0.000116444900121942,-0.00344143463297343,1,0,0,1,1,17,1
-0.00811457093776228,-0.00269265004538164,-0.00319465779692225,1,0,0,1,1,17,1
-0.00650821470429059,-0.00444699986454203,-0.0026257205654689,1,0,0,1,1,17,1
-0.00396020798658499,-0.00443494178024948,-0.00179478869491112,1,0,0,1,1,17,1
-0.00443772200227054,-0.00271060776761927,-0.000770963670108072,1,0,0,1,1,17,1
0.00100441949119563,-9.14105266539125e-05,0.000358021017290063,1,0,0,1,1,17,1
-0.00103615364411769,0.00231165363870952,0.00148071190449486,1,0,0,1,1,17,1
0.0157679070524824,0.0035994211879835,0.00247132010874266,1,0,0,1,1,17,1
0.00623118895433641,0.00338700635640048,0.00320797825545327,1,0,0,1,1,17,1
0.00363373686428828,0.00206375398297838,0.00360330502308679,1,0,0,1,1,17,1
-0.000956981697966932,0.000420384046807863,0.00362124086444149,1,0,0,1,1,17,1
0.00090825178850657,-0.000774953566527369,0.0032734998531065,1,0,0,1,1,17,1
0.00278022659625976,-0.00103074023708979,0.00259923088035699,1,0,0,1,1,17,1
-0.0047700495901981,-0.000489943688634406,0.00166432834671421,1,0,0,1,1,17,1
-0.000381422628645536,0.000324776589639898,0.000569522640254005,1,0,0,1,1,17,1
0.00105415168183179,0.000890355136876416,-0.000560414716821045,1,0,0,1,1,17,1
-0.00244337655817337,0.000791531121394631,-0.0015899792615064,1,0,0,1,1,17,1
-0.0123578355472718,2.18672876048955e-05,-0.00239254387605781,1,0,0,1,1,17,1
-0.00484579275783891,-0.00107162417142182,-0.0028796603010077,1,0,0,1,1,17,1
-0.00622229318690833,-0.00209383330308596,-0.00301791352129352,1,0,0,1,1,17,1
-0.0154887970801819,-0.00260995745825006,-0.00280977725815452,1,0,0,1,1,17,1
-0.0068162858067222,-0.00234815033291283,-0.00228915208074377,1,0,0,1,1,17,1
-0.00999714323280667,-0.00138204336298832,-0.00152954222973159,1,0,0,1,1,17,1
-0.00516235522366378,3.04736858116112e-05,-0.000629710658497915,1,0,0,1,1,17,1
-0.00869647316887081,0.00145752402255008,0.000289752227525771,1,0,0,1,1,17,1
0.00274498382408157,0.00241031042001786,0.00109400266863215,1,0,0,1,1,17,1
-0.00361174564219398,0.00264602233540255,0.00167357124707734,1,0,0,1,1,17,1
0.000542971363650131,0.00216548884165701,0.00197373380520995,1,0,0,1,1,17,1
-0.00912332581971661,0.00119894644126354,0.00197883351228305,1,0,0,1,1,17,1
-0.00628864761484405,0.000171823307355725,0.00170782281673791,1,0,0,1,1,17,1
-0.00436084710975574,-0.000554365560975859,0.00121648516863978,1,0,0,1,1,17,1
-0.00532601933974174,-0.000779065277443541,0.000577617887719677,1,0,0,1,1,17,1
-0.0121641487813836,-0.000549517316711552,-0.000112085046063978,1,0,0,1,1,17,1
-0.0109708086258493,-0.000200308313125301,-0.000730087585286615,1,0,0,1,1,17,1
-0.00721006016220136,-0.00013519289988254,-0.00117256901769822,1,0,0,1,1,17,1
-0.00684299913981166,-0.000637335692330694,-0.00138784616631652,1,0,0,1,1,17,1
-0.0143414905011285,-0.00160145810116513,-0.00136693834392435,1,0,0,1,1,17,1
-0.00686395177181925,-0.00247371159492893,-0.00114061455345057,1,0,0,1,1,17,1
-0.0123178523200601,-0.00256883252579317,-0.00076812747321875,1,0,0,1,1,17,2
-0.0169108686105914,-0.00143859864570862,-0.000306331305413357,1,0,0,1,1,17,2
-0.0100883360469233,0.000707239118040062,0.000177459480652642,1,0,0,1,1,17,2
-0.0032653906347951,0.00300261688473665,0.000596021812330485,1,0,0,1,1,17,2
0.00455839542590296,0.00437398786130879,0.000882041150101727,1,0,0,1,1,17,2
-0.00399159811066302,0.00408610644629316,0.00101237143271238,1,0,0,1,1,17,2
-0.00457442668568193,0.00224213063783269,0.00100404450237702,1,0,0,1,1,17,2
-0.0130754005000975,-0.00031564338790743,0.000914334192094212,1,0,0,1,1,17,2
-0.0101201048772942,-0.00246077042317247,0.000811630352075488,1,0,0,1,1,17,2
-0.011594092050495,-0.00331409202590777,0.000731252535946399,1,0,0,1,1,17,2
-0.0105386942588928,-0.0028023057300576,0.000689475547572737,1,0,0,1,1,17,2
-0.0119143727725028,-0.00153468592558684,0.000699027795499262,1,0,0,1,1,17,2
-0.00379683414128019,-0.000374502183032803,0.00074721696598782,1,0,0,1,1,17,2
-0.00703886013440427,-6.76994106040661e-05,0.000796562008267881,1,0,0,1,1,17,2
-0.00822710338933915,-0.000590825502159865,0.000788226608240863,1,0,0,1,1,17,2
-0.00537087194242436,-0.00115695787276527,0.000638824828861028,1,0,0,1,1,17,2
-0.00939194439836766,-0.000832540875424398,0.000281638980706205,1,0,0,1,1,17,2
-0.0108513058508191,0.00105637832821886,-0.000286731943269407,1,0,0,1,1,17,2
-0.0032900602998384,0.00414907151885445,-0.00101884191885351,1,0,0,1,1,17,2
-0.00657045862864394,0.00683882680768693,-0.00183527541769734,1,0,0,1,1,17,2
0.000663984283221497,0.00730103642141603,-0.00262802940061,1,0,0,1,1,17,2
0.0125084842112777,0.00435421759600484,-0.00328842007003707,0,1,0,1,1,18,1
-0.00868723759205263,-0.00163498508971082,-0.00371418731650077,0,1,0,1,1,18,1
-0.0208570368024632,-0.00829684765841331,-0.00380567617877545,0,1,0,1,1,18,1
-0.0239998595039264,-0.012571636964722,-0.00350287447520663,0,1,0,1,1,18,1
-0.0225844390342704,-0.0121976704979078,-0.00281592715689784,0,1,0,1,1,18,1
-0.016610268405579,-0.00674076878152644,-0.00181568669066595,0,1,0,1,1,18,1
0.00633835897610974,0.00169394208650263,-0.000616146209349551,0,1,0,1,1,18,1
0.0119947382506894,0.00958212349815762,0.000643832605537328,0,1,0,1,1,18,1
0.0172430627592244,0.0137521233020932,0.00183552895044585,0,1,0,1,1,18,1
0.0181088064994851,0.0124891364437956,0.00285074379786094,0,1,0,1,1,18,1
0.00962348271628161,0.00651457575069533,0.00360087987514618,0,1,0,1,1,18,1
0.00568936890618221,-0.00148332976247176,0.0040384138900418,0,1,0,1,1,18,1
-0.0140585497885208,-0.00830044302612067,0.00416414404053747,0,1,0,1,1,18,1
-0.0143646566733886,-0.0112800901013539,0.00401954383945678,0,1,0,1,1,18,1
-0.00168932540118046,-0.00950351012355915,0.00367364751289311,0,1,0,1,1,18,1
-0.00583410888660918,-0.00409335926935662,0.00321032856925715,0,1,0,1,1,18,1
0.00249647345958499,0.00250937888794238,0.00270920568105885,0,1,0,1,1,18,1
0.00591549422149018,0.00744140785617575,0.00223442425314097,0,1,0,1,1,18,1
0.0163362315631218,0.00868183848748623,0.00182872097451921,0,1,0,1,1,18,1
0.00494887628372367,0.00592930268336173,0.00149621467088283,0,1,0,1,1,18,1
-0.00689862111332476,0.000614917390812532,0.00120572206568604,0,1,0,1,1,18,1
-0.00928087596955144,-0.0047386089175262,0.000904413899754392,0,1,0,1,1,18,1
-0.0195865574325434,-0.00769446019051134,0.000531724803977572,0,1,0,1,1,18,1
-0.012495233620725,-0.00702412614686539,2.39201343264059e-05,0,1,0,1,1,18,1
-0.0178109925334909,-0.00319372973867637,-0.000678630004147457,0,1,0,1,1,18,1
0.000712355519506107,0.00193982988557565,-0.00161918038395349,0,1,0,1,1,18,1
-0.00212418127767015,0.00606515743562536,-0.00280776669137343,0,1,0,1,1,18,1
0.00346961949151478,0.00751351415666225,-0.00418268823728623,0,1,0,1,1,18,1
-0.00883397227118686,0.00591784806486696,-0.00560846592317868,0,1,0,1,1,18,1
-0.010734780431368,0.0023305374095721,-0.00690701463754966,0,1,0,1,1,18,1
-0.0146551126278178,-0.00136851888242171,-0.0078853744499352,0,1,0,1,1,18,1
-0.0146421097291717,-0.00353941574275518,-0.00835764565156414,0,1,0,1,1,18,1
-0.0186479430806934,-0.00346664081462764,-0.00816737360926965,0,1,0,1,1,18,1
-0.0107867665347268,-0.00186483029797409,-0.00720102515005913,0,1,0,1,1,18,1
-0.00645916872197204,-0.000575563964143234,-0.00541433797744714,0,1,0,1,1,18,1
0.00376561275449967,-0.00114035433550691,-0.00289872066250897,0,1,0,1,1,18,1
0.00299795798041522,-0.00396649316532854,0.000112032860106497,0,1,0,1,1,18,1
0.00712532219800776,-0.00765735468460757,0.00329296796595554,0,1,0,1,1,18,1
0.00074856475999145,-0.00922716164516111,0.00627662701267018,0,1,0,1,1,18,1
0.00422542564334792,-0.00636058996580972,0.00871457894774246,0,1,0,1,1,18,1
-0.00926463382269879,0.00127618450745421,0.0103250100213288,0,1,0,1,1,18,1
0.0464063637561028,0.011418328178074,0.0109012907092899,0,1,0,1,1,18,2
0.0510262731694736,0.019398267197009,0.0103373976892223,0,1,0,1,1,18,2
0.0426665516395677,0.0211199505674778,0.00869694924091663,0,1,0,1,1,18,2
0.0431747972188094,0.0150259072526344,0.00621578754206223,0,1,0,1,1,18,2
0.0133147921402042,0.00270224360696684,0.00324737862045459,0,1,0,1,1,18,2
-0.010167167091874,-0.0110417992714942,0.000203637307492334,0,1,0,1,1,18,2
-0.0148585723230876,-0.02093325684116,-0.00253171503597697,0,1,0,1,1,18,2
-0.0255923801573397,-0.0235448279623051,-0.00465161966472257,0,1,0,1,1,18,2
-0.0135660293891823,-0.0180796780237529,-0.00592380653501783,0,1,0,1,1,18,2
-0.00510065940730957,-0.00704953439416433,-0.00620771277964259,0,1,0,1,1,18,2
0.00675668602212601,0.00522924522707728,-0.00550251165872535,0,1,0,1,1,18,2
0.0165440433135151,0.0145887256355667,-0.00395655511892859,0,1,0,1,1,18,2
0.0277390801657994,0.017975080667273,-0.00183899925929585,0,1,0,1,1,18,2
0.0199821257728441,0.0147038338326511,0.000510316716779668,0,1,0,1,1,18,2
0.013139679330483,0.00652560704553395,0.00275754814613954,0,1,0,1,1,18,2
-0.00122874409923206,-0.00336579902159163,0.0046019947646683,0,1,0,1,1,18,2
-0.0131884262902881,-0.0111934854542181,0.00577609261768171,0,1,0,1,1,18,2
-0.0043615185423161,-0.0140549449720699,0.00606418407241389,0,1,0,1,1,18,2
-0.0129839018555236,-0.0110970894565565,0.00534072792192511,0,1,0,1,1,18,2
-0.00329495752341873,-0.00361387980013451,0.0036165482773259,0,1,0,1,1,18,2
0.00236219008006627,0.00539829220838325,0.00105542303762695,0,1,0,1,1,18,2
0.0178980685190079,0.0124823785939892,-0.00205800861684282,0,1,0,1,1,18,2
0.0105413869840698,0.0152537171677358,-0.00537287766288381,0,1,0,1,1,18,2
0.0041352220798493,0.0131006671571008,-0.00849473886557311,0,1,0,1,1,18,2
-0.00181156825977906,0.00713184398704807,-0.0110141696980478,0,1,0,1,1,18,2
-0.0207020744582378,-0.000595689766902915,-0.0125451994057021,0,1,0,1,1,18,2
-0.0227335347775022,-0.00824695823384256,-0.0127791977906415,0,1,0,1,1,18,2
-0.0272680064455948,-0.0145183055696145,-0.0115743486941505,0,1,0,1,1,18,2
-0.0109579717279589,-0.0184478511169723,-0.00900316391212202,0,1,0,1,1,18,2
-0.0135260838329772,-0.019112014119556,-0.00533129195235821,0,1,0,1,1,18,2
-0.0136111112651048,-0.0152858430343073,-0.000968061447113285,0,1,0,1,1,18,2
-0.000280799677183503,-0.00643697790781879,0.00358359390225742,0,1,0,1,1,18,2
0.00362725318598507,0.00618671711734738,0.0077926901608638,0,1,0,1,1,18,2
0.0467482269570479,0.0193839169154494,0.0111557968938706,0,1,0,1,1,19,1
0.06359410782699,0.0283688259525964,0.0132638365061604,0,1,0,1,1,19,1
0.0634809695224968,0.0290389915400351,0.0138948989467256,0,1,0,1,1,19,1
0.0498889655713912,0.0202648262239778,0.0130547094512558,0,1,0,1,1,19,1
0.0302711106978673,0.00444098421697781,0.0109580727127516,0,1,0,1,1,19,1
-0.000831616045116106,-0.0128790186790266,0.00797405876295249,0,1,0,1,1,19,1
-0.0131214836121038,-0.0253960394572853,0.00455061258733672,0,1,0,1,1,19,1
-0.0219889493587832,-0.0289578167422112,0.00113959274424606,0,1,0,1,1,19,1
