potential(mV),background label,stimulation noise label,evoked potential label,dataset number,channel number,epoch number,stimulus number
-0.0227985263035086,0,0,1,1,2,12,1
-0.0173698936858964,0,0,1,1,2,12,1
-0.0188504298545147,0,0,1,1,2,12,1
-0.0213179901352474,0,0,1,1,2,12,1
-0.0168763816296602,0,0,1,1,2,12,1
-0.0158893575171435,0,0,1,1,2,12,1
-0.0227985263035086,0,0,1,1,2,12,1
-0.0223050142474364,0,0,1,1,2,12,1
-0.0247725745276508,0,0,1,1,2,12,1
-0.0232920383595663,0,0,1,1,2,12,1
-0.0178634057421174,0,0,1,1,2,12,1
-0.0203309660229984,0,0,1,1,2,12,1
-0.0247725745276508,0,0,1,1,2,12,1
-0.0208244780791302,0,0,1,1,2,12,1
-0.0213179901352474,0,0,1,1,2,12,1
-0.0297076950869806,0,0,1,1,2,12,1
-0.0158893575171435,0,0,1,1,2,12,1
-0.0109542369536539,0,0,1,1,2,12,1
-0.00898018872783313,0,0,1,1,2,12,1
-0.0119412610664726,0,0,1,1,2,12,1
-0.00848667667133984,0,0,1,1,2,12,1
-0.0114477490100704,0,0,1,1,2,12,1
-0.00700614050176762,0,0,1,1,2,12,1
-0.0193439419106909,0,0,1,1,2,12,1
-0.0183569177983234,0,0,1,1,2,12,1
-0.0114477490100704,0,0,1,1,2,12,1
-0.021811502191349,0,0,1,1,2,12,1
-0.0178634057421174,0,0,1,1,2,12,1
-0.0104607248972215,0,0,1,1,2,12,1
-0.00651262844521305,0,0,1,1,2,12,1
-0.00651262844521305,0,0,1,1,2,12,1
-0.0158893575171435,0,0,1,1,2,12,1
-0.00355155610556057,0,0,1,1,2,12,1
-0.0104607248972215,0,0,1,1,2,12,1
-0.0119412610664726,0,0,1,1,2,12,1
-0.0139153092919289,0,0,1,1,2,12,1
-0.00749965255830709,0,0,1,1,2,12,1
-0.00700614050176762,0,0,1,1,2,12,1
-0.0119412610664726,0,0,1,1,2,12,1
-0.0134217972355879,0,0,1,1,2,13,1
-0.00898018872783313,0,0,1,1,2,13,1
-0.0173698936858964,0,0,1,1,2,13,1
-0.0232920383595663,0,0,1,1,2,13,1
-0.0208244780791302,0,0,1,1,2,13,1
-0.0178634057421174,0,0,1,1,2,13,1
-0.0223050142474364,0,0,1,1,2,13,1
-0.0139153092919289,0,0,1,1,2,13,1
-0.0178634057421174,0,0,1,1,2,13,1
-0.0158893575171435,0,0,1,1,2,13,1
-0.00503209227545609,0,0,1,1,2,13,1
-9.69717085941291e-05,0,0,1,1,2,13,1
0.00681219708764402,0,0,1,1,2,13,1
0.0132278538297972,0,0,1,1,2,13,1
0.0221110708619072,0,0,1,1,2,13,1
0.0295137517260757,0,0,1,1,2,13,1
0.0398775049422673,0,0,1,1,2,13,1
0.0270461914376039,0,0,1,1,2,13,1
0.0305007758415829,0,0,1,1,2,13,1
0.0265526793799591,0,0,1,1,2,13,1
0.0166824382305455,0,0,1,1,2,13,1
0.0132278538297972,0,0,1,1,2,13,1
0.0117473176582905,0,0,1,1,2,13,1
0.0216175588044285,0,0,1,1,2,13,1
0.0132278538297972,0,0,1,1,2,13,1
0.0152019020586991,0,0,1,1,2,13,1
0.0275397034952647,0,0,1,1,2,13,1
0.0122408297154433,0,0,1,1,2,13,1
0.00237058857542216,0,0,1,1,2,13,1
-0.000590483765350314,0,0,1,1,2,13,1
-0.0124347731228593,0,0,1,1,2,13,1
-0.0292141830311134,0,0,1,1,2,13,1
-0.0366168638676125,0,0,1,1,2,13,1
-0.0356298397562655,0,0,1,1,2,13,1
-0.0415519844234953,0,0,1,1,2,13,1
-0.0459935929225894,0,0,1,1,2,13,1
-0.0469806170333467,0,0,1,1,2,13,1
-0.0380974000345256,0,0,1,1,2,13,1
-0.0405649603124316,0,0,1,1,2,13,1
-0.0356298397562655,0,0,1,1,2,13,1
-0.0326687674218817,0,0,1,1,2,13,1
-0.0346428156448613,0,0,1,1,2,13,1
-0.0366168638676125,0,0,1,1,2,13,1
-0.0371103759232643,0,0,1,1,2,13,1
-0.034149303589138,0,0,1,1,2,13,1
-0.0390844241457309,0,0,1,1,2,13,1
-0.0445130567563501,0,0,1,1,2,13,1
-0.0519157375863042,0,0,1,1,2,13,1
-0.0563573460827991,0,0,1,1,2,13,1
-0.0563573460827991,0,0,1,1,2,13,1
-0.0533962737519245,0,0,1,1,2,13,1
-0.0361233518119457,0,0,1,1,2,13,1
-0.0193439419106909,0,0,1,1,2,13,1
-0.0203309660229984,0,0,1,1,2,13,1
-0.0163828695734094,0,0,1,1,2,13,1
-0.0193439419106909,0,0,1,1,2,13,1
-0.026253110695603,0,0,1,1,2,13,1
-0.027240134807498,0,0,1,1,2,13,1
-0.0277336468634237,0,0,1,1,2,13,1
-0.0336557915334006,0,0,1,1,2,13,1
-0.0390844241457309,0,0,1,1,2,13,1
-0.0099672128407744,0,0,1,1,3,9,1
-0.00898018872783313,0,0,1,1,3,9,1
-0.0099672128407744,0,0,1,1,3,9,1
-0.0163828695734094,0,0,1,1,3,9,1
-0.00355155610556057,0,0,1,1,3,9,1
-0.0183569177983234,0,0,1,1,3,9,1
-0.0149023334045664,0,0,1,1,3,9,1
-0.00898018872783313,0,0,1,1,3,9,1
-0.00651262844521305,0,0,1,1,3,9,1
-0.00355155610556057,0,0,1,1,3,9,1
-0.00700614050176762,0,0,1,1,3,9,1
-0.00799316461483102,0,0,1,1,3,9,1
-0.00256453199221918,0,0,1,1,3,9,1
-9.69717085941291e-05,0,0,1,1,3,9,1
-0.00404506816220795,0,0,1,1,3,9,1
-0.00305804404889765,0,0,1,1,3,9,1
0.00335761268913881,0,0,1,1,3,9,1
-0.00305804404889765,0,0,1,1,3,9,1
-0.00503209227545609,0,0,1,1,3,9,1
0.00385112474602067,0,0,1,1,3,9,1
-0.00749965255830709,0,0,1,1,3,9,1
-0.0134217972355879,0,0,1,1,3,9,1
-0.0099672128407744,0,0,1,1,3,9,1
-0.0119412610664726,0,0,1,1,3,9,1
-0.00848667667133984,0,0,1,1,3,9,1
-0.0149023334045664,0,0,1,1,3,9,1
-0.0129282851792309,0,0,1,1,3,9,1
-0.00848667667133984,0,0,1,1,3,9,1
-0.00256453199221918,0,0,1,1,3,9,1
0.00483814885983191,0,0,1,1,3,9,1
0.00138356446176857,0,0,1,1,3,9,1
0.00385112474602067,0,0,1,1,3,9,1
0.0201370226320918,0,0,1,1,3,9,1
0.0250721432071259,0,0,1,1,3,9,1
0.0142148779442159,0,0,1,1,3,9,1
0.0221110708619072,0,0,1,1,3,9,1
0.0186564864599026,0,0,1,1,3,9,1
0.0152019020586991,0,0,1,1,3,9,1
0.0161889261732471,0,0,1,1,3,9,1
0.0181629744025384,0,0,1,1,3,9,1
0.0117473176582905,0,0,1,1,3,9,1
0.0122408297154433,0,0,1,1,3,9,1
0.00779922120164533,0,0,1,1,3,9,1
0.00779922120164533,0,0,1,1,3,9,1
-0.00848667667133984,0,0,1,1,3,9,1
-0.026746622751558,0,0,1,1,3,9,1
-0.0361233518119457,0,0,1,1,3,9,1
-0.0356298397562655,0,0,1,1,3,9,1
-0.0494481773099968,0,0,1,1,3,9,1
-0.043032520589986,0,0,1,1,3,9,1
-0.0479676411440479,0,0,1,1,3,9,1
-0.0410584723679701,0,0,1,1,3,9,1
-0.0316817433103056,0,0,1,1,3,9,1
-0.0178634057421174,0,0,1,1,3,9,1
-0.0149023334045664,0,0,1,1,3,9,1
-0.00453858021883979,0,0,1,1,3,9,1
-0.00503209227545609,0,0,1,1,3,9,1
-0.00651262844521305,0,0,1,1,3,9,1
-0.0124347731228593,0,0,1,1,3,9,1
-0.0060191163886425,0,0,1,1,3,9,1
-0.0223050142474364,0,0,1,1,3,9,1
-0.0188504298545147,0,0,1,1,3,9,1
-0.0227985263035086,0,0,1,1,3,9,1
-0.0168763816296602,0,0,1,1,3,9,1
-0.0139153092919289,0,0,1,1,3,9,1
-0.0109542369536539,0,0,1,1,3,9,1
-0.00749965255830709,0,0,1,1,3,9,1
-0.00305804404889765,0,0,1,1,3,9,1
-0.0109542369536539,0,0,1,1,3,9,1
-0.0139153092919289,0,0,1,1,3,9,1
-0.0163828695734094,0,0,1,1,3,9,1
-0.0104607248972215,0,0,1,1,3,9,1
-0.0158893575171435,0,0,1,1,3,9,1
-0.00947370078431131,0,0,1,1,3,11,1
-0.00453858021883979,0,0,1,1,3,11,1
-0.00453858021883979,0,0,1,1,3,11,1
0.000396540348178043,0,0,1,1,3,11,1
0.0265526793799591,0,0,1,1,3,11,1
0.00730570914463691,0,0,1,1,3,11,1
0.00385112474602067,0,0,1,1,3,11,1
0.0176694623451921,0,0,1,1,3,11,1
0.0117473176582905,0,0,1,1,3,11,1
0.0186564864599026,0,0,1,1,3,11,1
0.0196435105746788,0,0,1,1,3,11,1
0.0196435105746788,0,0,1,1,3,11,1
0.0334618481885056,0,0,1,1,3,11,1
0.0112538056011537,0,0,1,1,3,11,1
0.0117473176582905,0,0,1,1,3,11,1
0.00385112474602067,0,0,1,1,3,11,1
0.0226045829194028,0,0,1,1,3,11,1
-0.0114477490100704,0,0,1,1,3,11,1
-0.0153958454608625,0,0,1,1,3,11,1
-0.026746622751558,0,0,1,1,3,11,1
-0.0464871049779747,0,0,1,1,3,11,1
-0.033162279477648,0,0,1,1,3,11,1
-0.0385909120901347,0,0,1,1,3,11,1
-0.0361233518119457,0,0,1,1,3,11,1
-0.0450065688117776,0,0,1,1,3,11,1
-0.0395779362013116,0,0,1,1,3,11,1
-0.0346428156448613,0,0,1,1,3,11,1
-0.0380974000345256,0,0,1,1,3,11,1
-0.0144088213482552,0,0,1,1,3,11,1
-0.019837453966852,0,0,1,1,3,11,1
-0.0168763816296602,0,0,1,1,3,11,1
-0.00749965255830709,0,0,1,1,3,11,1
0.0122408297154433,0,0,1,1,3,11,1
-0.00453858021883979,0,0,1,1,3,11,1
-0.00157750787881605,0,0,1,1,3,11,1
-0.00108399582209096,0,0,1,1,3,11,1
-0.0173698936858964,0,0,1,1,3,11,1
-0.0237855504156093,0,0,1,1,3,11,1
-0.0232920383595663,0,0,1,1,3,11,1
-0.019837453966852,0,0,1,1,3,11,1
0.00138356446176857,0,0,1,1,3,11,1
-0.0183569177983234,1,0,0,1,3,11,1
-0.0158893575171435,1,0,0,1,3,11,1
-0.00947370078431131,1,0,0,1,3,11,1
-0.0119412610664726,1,0,0,1,3,11,1
-0.0099672128407744,1,0,0,1,3,11,1
-0.0188504298545147,1,0,0,1,3,11,1
-0.00651262844521305,1,0,0,1,3,11,1
-0.00898018872783313,1,0,0,1,3,11,1
-0.00651262844521305,1,0,0,1,3,11,1
-0.0134217972355879,1,0,0,1,3,11,1
-0.0124347731228593,1,0,0,1,3,11,1
-0.00700614050176762,1,0,0,1,3,11,1
-0.00256453199221918,1,0,0,1,3,11,1
-0.0124347731228593,1,0,0,1,3,11,1
-0.0104607248972215,1,0,0,1,3,11,1
-0.00503209227545609,1,0,0,1,3,11,1
-0.0139153092919289,1,0,0,1,3,11,1
-0.0149023334045664,1,0,0,1,3,11,1
0.00286410063227249,1,0,0,1,3,11,1
-0.00305804404889765,1,0,0,1,3,11,1
-0.00947370078431131,1,0,0,1,3,11,1
0.000396540348178043,1,0,0,1,3,11,1
-0.000590483765350314,1,0,0,1,3,11,1
-0.00700614050176762,1,0,0,1,3,11,1
0.00483814885983191,1,0,0,1,3,11,1
-0.000590483765350314,1,0,0,1,3,11,1
-0.00256453199221918,1,0,0,1,3,11,1
-0.00848667667133984,1,0,0,1,3,11,1
-0.00947370078431131,1,0,0,1,3,11,1
-0.0060191163886425,1,0,0,1,3,11,1
-0.00453858021883979,1,0,0,1,3,11,1
-0.00749965255830709,1,0,0,1,3,11,1
0.000396540348178043,1,0,0,1,3,11,1
-0.00207101993552561,1,0,0,1,3,11,1
0.000890052404965758,1,0,0,1,3,11,1
-0.00503209227545609,1,0,0,1,3,11,1
0.00434463680291808,1,0,0,1,3,11,1
-0.00305804404889765,1,0,0,1,3,11,1
-0.0060191163886425,1,0,0,1,3,11,1
-0.00503209227545609,1,0,0,1,3,11,1
-0.00651262844521305,1,0,0,1,3,11,1
-0.00700614050176762,1,0,0,1,3,11,1
-0.00453858021883979,1,0,0,1,3,11,1
-0.00947370078431131,1,0,0,1,3,11,1
-0.0060191163886425,1,0,0,1,3,11,1
-0.00749965255830709,1,0,0,1,3,11,1
-0.00207101993552561,1,0,0,1,3,11,1
-0.0099672128407744,1,0,0,1,3,11,1
0.0147083900014495,1,0,0,1,3,11,1
-0.0134217972355879,0,0,1,1,3,11,2
-0.0114477490100704,0,0,1,1,3,11,2
-0.00898018872783313,0,0,1,1,3,11,2
-0.0153958454608625,0,0,1,1,3,11,2
-0.0232920383595663,0,0,1,1,3,11,2
-0.0119412610664726,0,0,1,1,3,11,2
-0.0153958454608625,0,0,1,1,3,11,2
-0.0134217972355879,0,0,1,1,3,11,2
0.00385112474602067,0,0,1,1,3,11,2
-0.0129282851792309,0,0,1,1,3,11,2
-0.00799316461483102,0,0,1,1,3,11,2
-0.0163828695734094,0,0,1,1,3,11,2
-0.0227985263035086,0,0,1,1,3,11,2
-0.0158893575171435,0,0,1,1,3,11,2
-0.0227985263035086,0,0,1,1,3,11,2
-0.00799316461483102,0,0,1,1,3,11,2
0.00829273325867064,0,0,1,1,3,11,2
-9.69717085941291e-05,0,0,1,1,3,11,2
0.0166824382305455,0,0,1,1,3,11,2
0.0122408297154433,0,0,1,1,3,11,2
0.0285267276106378,0,0,1,1,3,11,2
0.0181629744025384,0,0,1,1,3,11,2
0.0245786311495486,0,0,1,1,3,11,2
0.0226045829194028,0,0,1,1,3,11,2
0.0206305346895213,0,0,1,1,3,11,2
0.0117473176582905,0,0,1,1,3,11,2
0.0230980949769144,0,0,1,1,3,11,2
0.0122408297154433,0,0,1,1,3,11,2
0.00730570914463691,0,0,1,1,3,11,2
0.00681219708764402,0,0,1,1,3,11,2
0.00977326942983936,0,0,1,1,3,11,2
-0.000590483765350314,0,0,1,1,3,11,2
0.0147083900014495,0,0,1,1,3,11,2
-0.0163828695734094,0,0,1,1,3,11,2
-0.0257595986396337,0,0,1,1,3,11,2
-0.0366168638676125,0,0,1,1,3,11,2
-0.0163828695734094,0,0,1,1,3,11,2
-0.0504352014205609,0,0,1,1,3,11,2
-0.0415519844234953,0,0,1,1,3,11,2
-0.0410584723679701,0,0,1,1,3,11,2
-0.0425390085345034,0,0,1,1,3,11,2
-0.0227985263035086,0,0,1,1,3,11,2
-0.0173698936858964,0,0,1,1,3,11,2
-0.00947370078431131,0,0,1,1,3,11,2
0.00829273325867064,0,0,1,1,3,11,2
-0.00552560433205729,0,0,1,1,3,11,2
-0.0129282851792309,0,0,1,1,3,11,2
-0.00799316461483102,0,0,1,1,3,11,2
-0.0188504298545147,0,0,1,1,3,11,2
0.00335761268913881,1,0,0,1,3,11,2
-0.0129282851792309,1,0,0,1,3,11,2
-0.0237855504156093,1,0,0,1,3,11,2
-0.019837453966852,1,0,0,1,3,11,2
-0.0282271589193348,1,0,0,1,3,11,2
-0.0173698936858964,1,0,0,1,3,11,2
-0.021811502191349,1,0,0,1,3,11,2
-0.0114477490100704,1,0,0,1,3,11,2
0.000396540348178043,1,0,0,1,3,11,2
-0.00947370078431131,1,0,0,1,3,11,2
-0.0134217972355879,1,0,0,1,3,11,2
-0.0119412610664726,1,0,0,1,3,11,2
-0.0099672128407744,1,0,0,1,3,11,2
-0.0099672128407744,1,0,0,1,3,11,2
-9.69717085941291e-05,1,0,0,1,3,11,2
-0.0119412610664726,1,0,0,1,3,11,2
-0.0060191163886425,1,0,0,1,3,11,2
-0.0144088213482552,1,0,0,1,3,11,2
-0.0114477490100704,1,0,0,1,3,11,2
-0.00799316461483102,1,0,0,1,3,11,2
-0.00157750787881605,1,0,0,1,3,11,2
-0.0119412610664726,1,0,0,1,3,11,2
-0.0119412610664726,1,0,0,1,3,11,2
-0.0114477490100704,1,0,0,1,3,11,2
-0.0060191163886425,1,0,0,1,3,11,2
-0.0119412610664726,1,0,0,1,3,11,2
-0.0109542369536539,1,0,0,1,3,11,2
-0.0109542369536539,1,0,0,1,3,11,2
-0.0149023334045664,1,0,0,1,3,11,2
-0.0109542369536539,1,0,0,1,3,11,2
-0.0124347731228593,1,0,0,1,3,11,2
-0.0114477490100704,1,0,0,1,3,11,2
-0.000590483765350314,1,0,0,1,3,11,2
-0.0178634057421174,1,0,0,1,3,11,2
-0.0104607248972215,1,0,0,1,3,11,2
-0.0183569177983234,1,0,0,1,3,11,2
-0.00651262844521305,1,0,0,1,3,11,2
-0.0099672128407744,1,0,0,1,3,11,2
-0.0158893575171435,1,0,0,1,3,11,2
-0.0158893575171435,1,0,0,1,3,11,2
-0.0099672128407744,1,0,0,1,3,11,2
-0.0109542369536539,1,0,0,1,3,11,2
-0.0119412610664726,1,0,0,1,3,11,2
-0.0114477490100704,1,0,0,1,3,11,2
-0.0144088213482552,1,0,0,1,3,11,2
-0.0114477490100704,1,0,0,1,3,11,2
-0.00108399582209096,1,0,0,1,3,11,2
-0.00898018872783313,1,0,0,1,3,11,2
0.00681219708764402,1,0,0,1,3,11,2
-0.00404506816220795,1,0,0,1,3,11,2
-0.00799316461483102,1,0,0,1,3,11,2
-0.00799316461483102,1,0,0,1,3,11,2
-0.00799316461483102,1,0,0,1,3,11,2
-0.00898018872783313,1,0,0,1,3,11,2
-0.0099672128407744,1,0,0,1,3,11,2
-0.00749965255830709,1,0,0,1,3,11,2
-0.00157750787881605,1,0,0,1,3,11,2
-0.00503209227545609,1,0,0,1,3,11,2
-0.00256453199221918,1,0,0,1,3,11,2
-0.000590483765350314,1,0,0,1,3,11,2
-0.00453858021883979,1,0,0,1,3,11,2
-0.0124347731228593,1,0,0,1,3,11,2
-0.00651262844521305,1,0,0,1,3,11,2
-0.00799316461483102,1,0,0,1,3,11,2
0.0137213658869983,1,0,0,1,3,11,2
-0.0400714482568789,0,0,1,1,3,12,1
-0.0425390085345034,0,0,1,1,3,12,1
-0.0445130567563501,0,0,1,1,3,12,1
-0.0474741290887044,0,0,1,1,3,12,1
-0.0578378822480543,0,0,1,1,3,12,1
-0.0553703219725614,0,0,1,1,3,12,1
-0.0657340751273892,0,0,1,1,3,12,1
-0.071162707729981,0,0,1,1,3,12,1
-0.0701756836205356,0,0,1,1,3,12,1
-0.0751108041672479,0,0,1,1,3,12,1
-0.0756043162218485,0,0,1,1,3,12,1
-0.0835005090937435,0,0,1,1,3,12,1
-0.0844875332025055,0,0,1,1,3,12,1
-0.0835005090937435,0,0,1,1,3,12,1
-0.0780718764946622,0,0,1,1,3,12,1
-0.062773002798036,0,0,1,1,3,12,1
-0.0538897858071037,0,0,1,1,3,12,1
